Year,State,District,ST Name,Religion,Persons,Male,Female,Persons (Rural),Male (Rural),Female (Rural),Persons (Urban),Male (Urban),Female (Urban)
2011,WEST BENGAL,South Twenty Four Parganas,Generic Tribes etc.,Hindu,"5,564","2,871","2,693","5,265","2,717","2,548",299,154,145
2011,WEST BENGAL,South Twenty Four Parganas,Generic Tribes etc.,Muslim,"2,034","1,127",907,"2,020","1,119",901,14,8,6
2011,WEST BENGAL,South Twenty Four Parganas,Generic Tribes etc.,Christian,29,13,16,21,11,10,8,2,6
2011,WEST BENGAL,South Twenty Four Parganas,Generic Tribes etc.,Sikh,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Generic Tribes etc.,Buddhist,3,2,1,2,2,0,1,0,1
2011,WEST BENGAL,South Twenty Four Parganas,Generic Tribes etc.,Jain,3,3,0,3,3,0,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Generic Tribes etc.,Other religions and persuasions,4,3,1,4,3,1,0,0,0
2011,WEST BENGAL,South Twenty Four Parganas,Generic Tribes etc.,Religion not stated,198,117,81,191,114,77,7,3,4
2011,WEST BENGAL,Paschim Medinipur,All Scheduled Tribes,All religions,"880,015","439,831","440,184","853,031","426,541","426,490","26,984","13,290","13,694"
2011,WEST BENGAL,Paschim Medinipur,All Scheduled Tribes,Hindu,"706,896","354,307","352,589","682,568","342,334","340,234","24,328","11,973","12,355"
2011,WEST BENGAL,Paschim Medinipur,All Scheduled Tribes,Muslim,"2,227","1,042","1,185","2,160","1,008","1,152",67,34,33
2011,WEST BENGAL,Paschim Medinipur,All Scheduled Tribes,Christian,"13,219","6,493","6,726","12,496","6,140","6,356",723,353,370
2011,WEST BENGAL,Paschim Medinipur,All Scheduled Tribes,Sikh,138,71,67,113,56,57,25,15,10
2011,WEST BENGAL,Paschim Medinipur,All Scheduled Tribes,Buddhist,726,392,334,634,348,286,92,44,48
2011,WEST BENGAL,Paschim Medinipur,All Scheduled Tribes,Jain,76,31,45,75,31,44,1,0,1
2011,WEST BENGAL,Paschim Medinipur,All Scheduled Tribes,Other religions and persuasions,"154,114","76,283","77,831","152,423","75,437","76,986","1,691",846,845
2011,WEST BENGAL,Paschim Medinipur,All Scheduled Tribes,Religion not stated,"2,619","1,212","1,407","2,562","1,187","1,375",57,25,32
2011,WEST BENGAL,Paschim Medinipur,Baiga,All religions,"12,845","6,490","6,355","12,646","6,403","6,243",199,87,112
2011,WEST BENGAL,Paschim Medinipur,Baiga,Hindu,"12,815","6,478","6,337","12,617","6,392","6,225",198,86,112
2011,WEST BENGAL,Paschim Medinipur,Baiga,Muslim,7,3,4,6,2,4,1,1,0
2011,WEST BENGAL,Paschim Medinipur,Baiga,Christian,11,3,8,11,3,8,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Baiga,Sikh,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Baiga,Buddhist,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Baiga,Religion not stated,10,5,5,10,5,5,0,0,0
2011,WEST BENGAL,Paschim Medinipur,"Bedia,  Bediya",All religions,"1,038",515,523,944,475,469,94,40,54
2011,WEST BENGAL,Paschim Medinipur,"Bedia,  Bediya",Hindu,"1,002",497,505,912,459,453,90,38,52
2011,WEST BENGAL,Paschim Medinipur,"Bedia,  Bediya",Muslim,6,4,2,6,4,2,0,0,0
2011,WEST BENGAL,Paschim Medinipur,"Bedia,  Bediya",Christian,19,9,10,15,7,8,4,2,2
2011,WEST BENGAL,Paschim Medinipur,"Bedia,  Bediya",Religion not stated,11,5,6,11,5,6,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Bhumij,All religions,"97,543","48,904","48,639","93,788","47,077","46,711","3,755","1,827","1,928"
2011,WEST BENGAL,Paschim Medinipur,Bhumij,Hindu,"96,849","48,589","48,260","93,143","46,780","46,363","3,706","1,809","1,897"
2011,WEST BENGAL,Paschim Medinipur,Bhumij,Muslim,287,122,165,270,114,156,17,8,9
2011,WEST BENGAL,Paschim Medinipur,Bhumij,Christian,73,33,40,55,27,28,18,6,12
2011,WEST BENGAL,Paschim Medinipur,Bhumij,Sikh,10,4,6,7,3,4,3,1,2
2011,WEST BENGAL,Paschim Medinipur,Bhumij,Buddhist,24,11,13,22,10,12,2,1,1
2011,WEST BENGAL,Paschim Medinipur,Bhumij,Jain,15,7,8,14,7,7,1,0,1
2011,WEST BENGAL,Paschim Medinipur,Bhumij,Other religions and persuasions,175,85,90,175,85,90,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Bhumij,Religion not stated,110,53,57,102,51,51,8,2,6
2011,WEST BENGAL,Paschim Medinipur,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",All religions,161,91,70,133,80,53,28,11,17
2011,WEST BENGAL,Paschim Medinipur,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Hindu,56,26,30,41,21,20,15,5,10
2011,WEST BENGAL,Paschim Medinipur,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Christian,9,6,3,5,4,1,4,2,2
2011,WEST BENGAL,Paschim Medinipur,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Buddhist,96,59,37,87,55,32,9,4,5
2011,WEST BENGAL,Paschim Medinipur,Birhor,All religions,72,40,32,66,37,29,6,3,3
2011,WEST BENGAL,Paschim Medinipur,Birhor,Hindu,69,38,31,66,37,29,3,1,2
2011,WEST BENGAL,Paschim Medinipur,Birhor,Christian,3,2,1,0,0,0,3,2,1
2011,WEST BENGAL,Paschim Medinipur,Birjia,All religions,15,7,8,8,4,4,7,3,4
2011,WEST BENGAL,Paschim Medinipur,Birjia,Hindu,15,7,8,8,4,4,7,3,4
2011,WEST BENGAL,Paschim Medinipur,Chakma,All religions,4,1,3,0,0,0,4,1,3
2011,WEST BENGAL,Paschim Medinipur,Chakma,Hindu,4,1,3,0,0,0,4,1,3
2011,WEST BENGAL,Paschim Medinipur,Chero,All religions,226,112,114,226,112,114,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Chero,Hindu,226,112,114,226,112,114,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Chik Baraik,All religions,201,107,94,190,102,88,11,5,6
2011,WEST BENGAL,Paschim Medinipur,Chik Baraik,Hindu,201,107,94,190,102,88,11,5,6
2011,WEST BENGAL,Paschim Medinipur,Garo,All religions,57,28,29,47,23,24,10,5,5
2011,WEST BENGAL,Paschim Medinipur,Garo,Hindu,50,24,26,40,19,21,10,5,5
2011,WEST BENGAL,Paschim Medinipur,Garo,Christian,7,4,3,7,4,3,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Gond,All religions,495,242,253,181,84,97,314,158,156
2011,WEST BENGAL,Paschim Medinipur,Gond,Hindu,489,239,250,181,84,97,308,155,153
2011,WEST BENGAL,Paschim Medinipur,Gond,Christian,4,2,2,0,0,0,4,2,2
2011,WEST BENGAL,Paschim Medinipur,Gond,Sikh,1,0,1,0,0,0,1,0,1
2011,WEST BENGAL,Paschim Medinipur,Gond,Religion not stated,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Paschim Medinipur,Gorait,All religions,25,11,14,21,9,12,4,2,2
2011,WEST BENGAL,Paschim Medinipur,Gorait,Hindu,25,11,14,21,9,12,4,2,2
2011,WEST BENGAL,Paschim Medinipur,Hajang,All religions,6,3,3,0,0,0,6,3,3
2011,WEST BENGAL,Paschim Medinipur,Hajang,Hindu,6,3,3,0,0,0,6,3,3
2011,WEST BENGAL,Paschim Medinipur,Ho,All religions,"14,656","7,360","7,296","14,520","7,297","7,223",136,63,73
2011,WEST BENGAL,Paschim Medinipur,Ho,Hindu,"14,203","7,142","7,061","14,075","7,081","6,994",128,61,67
2011,WEST BENGAL,Paschim Medinipur,Ho,Muslim,26,16,10,26,16,10,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Ho,Christian,17,11,6,17,11,6,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Ho,Sikh,3,2,1,3,2,1,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Ho,Buddhist,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Ho,Other religions and persuasions,377,176,201,369,174,195,8,2,6
2011,WEST BENGAL,Paschim Medinipur,Ho,Religion not stated,29,13,16,29,13,16,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Karmali,All religions,229,117,112,222,113,109,7,4,3
2011,WEST BENGAL,Paschim Medinipur,Karmali,Hindu,152,80,72,145,76,69,7,4,3
2011,WEST BENGAL,Paschim Medinipur,Karmali,Muslim,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Karmali,Other religions and persuasions,75,37,38,75,37,38,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Karmali,Religion not stated,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Kharwar,All religions,"1,579",816,763,"1,545",798,747,34,18,16
2011,WEST BENGAL,Paschim Medinipur,Kharwar,Hindu,"1,516",779,737,"1,482",761,721,34,18,16
2011,WEST BENGAL,Paschim Medinipur,Kharwar,Muslim,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Kharwar,Other religions and persuasions,60,35,25,60,35,25,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Kharwar,Religion not stated,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Khond,All religions,36,22,14,18,10,8,18,12,6
2011,WEST BENGAL,Paschim Medinipur,Khond,Hindu,36,22,14,18,10,8,18,12,6
2011,WEST BENGAL,Paschim Medinipur,Kisan,All religions,101,46,55,96,44,52,5,2,3
2011,WEST BENGAL,Paschim Medinipur,Kisan,Hindu,98,44,54,96,44,52,2,0,2
2011,WEST BENGAL,Paschim Medinipur,Kisan,Christian,3,2,1,0,0,0,3,2,1
2011,WEST BENGAL,Paschim Medinipur,Kora,All religions,"29,115","14,443","14,672","28,556","14,172","14,384",559,271,288
2011,WEST BENGAL,Paschim Medinipur,Kora,Hindu,"27,049","13,491","13,558","26,504","13,228","13,276",545,263,282
2011,WEST BENGAL,Paschim Medinipur,Kora,Muslim,62,21,41,61,20,41,1,1,0
2011,WEST BENGAL,Paschim Medinipur,Kora,Christian,"1,771",824,947,"1,763",819,944,8,5,3
2011,WEST BENGAL,Paschim Medinipur,Kora,Sikh,5,2,3,5,2,3,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Kora,Buddhist,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Kora,Jain,6,2,4,6,2,4,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Kora,Other religions and persuasions,180,85,95,179,85,94,1,0,1
2011,WEST BENGAL,Paschim Medinipur,Kora,Religion not stated,40,17,23,36,15,21,4,2,2
2011,WEST BENGAL,Paschim Medinipur,Korwa,All religions,419,199,220,416,197,219,3,2,1
2011,WEST BENGAL,Paschim Medinipur,Korwa,Hindu,418,199,219,415,197,218,3,2,1
2011,WEST BENGAL,Paschim Medinipur,Korwa,Other religions and persuasions,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Lepcha,All religions,60,34,26,57,32,25,3,2,1
2011,WEST BENGAL,Paschim Medinipur,Lepcha,Hindu,20,12,8,19,12,7,1,0,1
2011,WEST BENGAL,Paschim Medinipur,Lepcha,Christian,18,8,10,16,6,10,2,2,0
2011,WEST BENGAL,Paschim Medinipur,Lepcha,Buddhist,22,14,8,22,14,8,0,0,0
2011,WEST BENGAL,Paschim Medinipur,"Lodha,  Kheria,  Kharia",All religions,"51,772","26,267","25,505","50,966","25,859","25,107",806,408,398
2011,WEST BENGAL,Paschim Medinipur,"Lodha,  Kheria,  Kharia",Hindu,"51,533","26,149","25,384","50,737","25,744","24,993",796,405,391
2011,WEST BENGAL,Paschim Medinipur,"Lodha,  Kheria,  Kharia",Muslim,67,34,33,67,34,33,0,0,0
2011,WEST BENGAL,Paschim Medinipur,"Lodha,  Kheria,  Kharia",Christian,28,13,15,21,11,10,7,2,5
2011,WEST BENGAL,Paschim Medinipur,"Lodha,  Kheria,  Kharia",Sikh,4,3,1,4,3,1,0,0,0
2011,WEST BENGAL,Paschim Medinipur,"Lodha,  Kheria,  Kharia",Buddhist,4,2,2,4,2,2,0,0,0
2011,WEST BENGAL,Paschim Medinipur,"Lodha,  Kheria,  Kharia",Jain,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Paschim Medinipur,"Lodha,  Kheria,  Kharia",Other religions and persuasions,44,19,25,44,19,25,0,0,0
2011,WEST BENGAL,Paschim Medinipur,"Lodha,  Kheria,  Kharia",Religion not stated,91,47,44,88,46,42,3,1,2
2011,WEST BENGAL,Paschim Medinipur,"Lohara,  Lohra",All religions,883,415,468,851,396,455,32,19,13
2011,WEST BENGAL,Paschim Medinipur,"Lohara,  Lohra",Hindu,869,407,462,837,388,449,32,19,13
2011,WEST BENGAL,Paschim Medinipur,"Lohara,  Lohra",Muslim,2,2,0,2,2,0,0,0,0
2011,WEST BENGAL,Paschim Medinipur,"Lohara,  Lohra",Sikh,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Paschim Medinipur,"Lohara,  Lohra",Other religions and persuasions,8,4,4,8,4,4,0,0,0
2011,WEST BENGAL,Paschim Medinipur,"Lohara,  Lohra",Religion not stated,3,2,1,3,2,1,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Magh,All religions,93,47,46,11,6,5,82,41,41
2011,WEST BENGAL,Paschim Medinipur,Magh,Hindu,35,19,16,11,6,5,24,13,11
2011,WEST BENGAL,Paschim Medinipur,Magh,Muslim,1,0,1,0,0,0,1,0,1
2011,WEST BENGAL,Paschim Medinipur,Magh,Christian,1,0,1,0,0,0,1,0,1
2011,WEST BENGAL,Paschim Medinipur,Magh,Buddhist,56,28,28,0,0,0,56,28,28
2011,WEST BENGAL,Paschim Medinipur,Mahali,All religions,"12,487","6,274","6,213","11,928","5,997","5,931",559,277,282
2011,WEST BENGAL,Paschim Medinipur,Mahali,Hindu,"11,865","5,957","5,908","11,319","5,688","5,631",546,269,277
2011,WEST BENGAL,Paschim Medinipur,Mahali,Muslim,16,12,4,15,11,4,1,1,0
2011,WEST BENGAL,Paschim Medinipur,Mahali,Christian,203,105,98,197,102,95,6,3,3
2011,WEST BENGAL,Paschim Medinipur,Mahali,Sikh,2,2,0,1,1,0,1,1,0
2011,WEST BENGAL,Paschim Medinipur,Mahali,Buddhist,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Mahali,Jain,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Mahali,Other religions and persuasions,373,190,183,369,188,181,4,2,2
2011,WEST BENGAL,Paschim Medinipur,Mahali,Religion not stated,26,8,18,25,7,18,1,1,0
2011,WEST BENGAL,Paschim Medinipur,Mahli,All religions,183,96,87,168,90,78,15,6,9
2011,WEST BENGAL,Paschim Medinipur,Mahli,Hindu,146,72,74,134,67,67,12,5,7
2011,WEST BENGAL,Paschim Medinipur,Mahli,Muslim,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Mahli,Christian,7,4,3,4,3,1,3,1,2
2011,WEST BENGAL,Paschim Medinipur,Mahli,Other religions and persuasions,28,19,9,28,19,9,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Mahli,Religion not stated,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Mal Pahariya,All religions,52,24,28,32,14,18,20,10,10
2011,WEST BENGAL,Paschim Medinipur,Mal Pahariya,Hindu,51,24,27,31,14,17,20,10,10
2011,WEST BENGAL,Paschim Medinipur,Mal Pahariya,Religion not stated,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Mech,All religions,190,90,100,190,90,100,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Mech,Hindu,186,89,97,186,89,97,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Mech,Christian,4,1,3,4,1,3,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Mru,All religions,51,24,27,45,20,25,6,4,2
2011,WEST BENGAL,Paschim Medinipur,Mru,Hindu,51,24,27,45,20,25,6,4,2
2011,WEST BENGAL,Paschim Medinipur,Munda,All religions,"67,069","33,734","33,335","65,995","33,211","32,784","1,074",523,551
2011,WEST BENGAL,Paschim Medinipur,Munda,Hindu,"66,232","33,326","32,906","65,244","32,840","32,404",988,486,502
2011,WEST BENGAL,Paschim Medinipur,Munda,Muslim,161,85,76,157,83,74,4,2,2
2011,WEST BENGAL,Paschim Medinipur,Munda,Christian,130,60,70,58,29,29,72,31,41
2011,WEST BENGAL,Paschim Medinipur,Munda,Sikh,11,5,6,10,5,5,1,0,1
2011,WEST BENGAL,Paschim Medinipur,Munda,Buddhist,6,4,2,6,4,2,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Munda,Jain,6,3,3,6,3,3,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Munda,Other religions and persuasions,460,226,234,451,222,229,9,4,5
2011,WEST BENGAL,Paschim Medinipur,Munda,Religion not stated,63,25,38,63,25,38,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Nagesia,All religions,134,67,67,134,67,67,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Nagesia,Hindu,134,67,67,134,67,67,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Oraon,All religions,"2,670","1,302","1,368",769,370,399,"1,901",932,969
2011,WEST BENGAL,Paschim Medinipur,Oraon,Hindu,"2,485","1,214","1,271",753,362,391,"1,732",852,880
2011,WEST BENGAL,Paschim Medinipur,Oraon,Muslim,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Paschim Medinipur,Oraon,Christian,176,84,92,15,7,8,161,77,84
2011,WEST BENGAL,Paschim Medinipur,Oraon,Other religions and persuasions,8,3,5,1,1,0,7,2,5
2011,WEST BENGAL,Paschim Medinipur,Rabha,All religions,248,124,124,242,121,121,6,3,3
2011,WEST BENGAL,Paschim Medinipur,Rabha,Hindu,235,118,117,231,116,115,4,2,2
2011,WEST BENGAL,Paschim Medinipur,Rabha,Christian,9,4,5,9,4,5,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Rabha,Sikh,2,1,1,0,0,0,2,1,1
2011,WEST BENGAL,Paschim Medinipur,Rabha,Buddhist,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Santal,All religions,"535,441","266,741","268,700","519,792","259,007","260,785","15,649","7,734","7,915"
2011,WEST BENGAL,Paschim Medinipur,Santal,Hindu,"375,481","187,760","187,721","361,871","181,057","180,814","13,610","6,703","6,907"
2011,WEST BENGAL,Paschim Medinipur,Santal,Muslim,"1,190",550,640,"1,164",537,627,26,13,13
2011,WEST BENGAL,Paschim Medinipur,Santal,Christian,"10,440","5,172","5,268","10,111","5,003","5,108",329,169,160
2011,WEST BENGAL,Paschim Medinipur,Santal,Sikh,94,50,44,80,40,40,14,10,4
2011,WEST BENGAL,Paschim Medinipur,Santal,Buddhist,77,37,40,76,36,40,1,1,0
2011,WEST BENGAL,Paschim Medinipur,Santal,Jain,44,17,27,44,17,27,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Santal,Other religions and persuasions,"146,539","72,450","74,089","144,908","71,629","73,279","1,631",821,810
2011,WEST BENGAL,Paschim Medinipur,Santal,Religion not stated,"1,576",705,871,"1,538",688,850,38,17,21
2011,WEST BENGAL,Paschim Medinipur,Sauria Paharia,All religions,7,5,2,5,3,2,2,2,0
2011,WEST BENGAL,Paschim Medinipur,Sauria Paharia,Hindu,6,4,2,4,2,2,2,2,0
2011,WEST BENGAL,Paschim Medinipur,Sauria Paharia,Other religions and persuasions,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Savar,All religions,"18,169","9,076","9,093","17,853","8,921","8,932",316,155,161
2011,WEST BENGAL,Paschim Medinipur,Savar,Hindu,"17,981","8,988","8,993","17,669","8,835","8,834",312,153,159
2011,WEST BENGAL,Paschim Medinipur,Savar,Muslim,28,13,15,26,12,14,2,1,1
2011,WEST BENGAL,Paschim Medinipur,Savar,Christian,29,14,15,28,14,14,1,0,1
2011,WEST BENGAL,Paschim Medinipur,Savar,Sikh,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Savar,Buddhist,3,2,1,3,2,1,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Savar,Jain,3,2,1,3,2,1,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Savar,Other religions and persuasions,107,48,59,107,48,59,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Savar,Religion not stated,17,9,8,16,8,8,1,1,0
2011,WEST BENGAL,Paschim Medinipur,Limbu (Subba),All religions,230,124,106,207,115,92,23,9,14
2011,WEST BENGAL,Paschim Medinipur,Limbu (Subba),Hindu,214,116,98,191,107,84,23,9,14
2011,WEST BENGAL,Paschim Medinipur,Limbu (Subba),Christian,9,4,5,9,4,5,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Limbu (Subba),Buddhist,7,4,3,7,4,3,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Tamang,All religions,585,314,271,540,294,246,45,20,25
2011,WEST BENGAL,Paschim Medinipur,Tamang,Hindu,149,79,70,124,68,56,25,11,14
2011,WEST BENGAL,Paschim Medinipur,Tamang,Muslim,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Tamang,Christian,13,5,8,13,5,8,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Tamang,Buddhist,417,226,191,397,217,180,20,9,11
2011,WEST BENGAL,Paschim Medinipur,Tamang,Religion not stated,4,3,1,4,3,1,0,0,0
2011,WEST BENGAL,Paschim Medinipur,Generic Tribes etc.,All religions,"30,868","15,519","15,349","29,623","14,891","14,732","1,245",628,617
2011,WEST BENGAL,Paschim Medinipur,Generic Tribes etc.,Hindu,"23,944","11,993","11,951","22,848","11,436","11,412","1,096",557,539
2011,WEST BENGAL,Paschim Medinipur,Generic Tribes etc.,Muslim,367,177,190,354,171,183,13,6,7
2011,WEST BENGAL,Paschim Medinipur,Generic Tribes etc.,Christian,235,123,112,138,76,62,97,47,50
2011,WEST BENGAL,Paschim Medinipur,Generic Tribes etc.,Sikh,3,2,1,0,0,0,3,2,1
2011,WEST BENGAL,Paschim Medinipur,Generic Tribes etc.,Buddhist,7,2,5,3,1,2,4,1,3
2011,WEST BENGAL,Paschim Medinipur,Generic Tribes etc.,Other religions and persuasions,"5,678","2,905","2,773","5,647","2,890","2,757",31,15,16
2011,WEST BENGAL,Paschim Medinipur,Generic Tribes etc.,Religion not stated,634,317,317,633,317,316,1,0,1
2011,WEST BENGAL,Purba Medinipur,All Scheduled Tribes,All religions,"27,952","14,196","13,756","24,028","12,110","11,918","3,924","2,086","1,838"
2011,WEST BENGAL,Purba Medinipur,All Scheduled Tribes,Hindu,"27,207","13,791","13,416","23,530","11,834","11,696","3,677","1,957","1,720"
2011,WEST BENGAL,Purba Medinipur,All Scheduled Tribes,Muslim,214,114,100,182,100,82,32,14,18
2011,WEST BENGAL,Purba Medinipur,All Scheduled Tribes,Christian,177,93,84,93,51,42,84,42,42
2011,WEST BENGAL,Purba Medinipur,All Scheduled Tribes,Sikh,12,6,6,11,6,5,1,0,1
2011,WEST BENGAL,Purba Medinipur,All Scheduled Tribes,Buddhist,44,23,21,2,0,2,42,23,19
2011,WEST BENGAL,Purba Medinipur,All Scheduled Tribes,Jain,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Purba Medinipur,All Scheduled Tribes,Other religions and persuasions,257,145,112,170,96,74,87,49,38
2011,WEST BENGAL,Purba Medinipur,All Scheduled Tribes,Religion not stated,40,23,17,40,23,17,0,0,0
2011,WEST BENGAL,Purba Medinipur,Baiga,All religions,23,11,12,13,6,7,10,5,5
2011,WEST BENGAL,Purba Medinipur,Baiga,Hindu,23,11,12,13,6,7,10,5,5
2011,WEST BENGAL,Purba Medinipur,"Bedia,  Bediya",All religions,213,110,103,178,92,86,35,18,17
2011,WEST BENGAL,Purba Medinipur,"Bedia,  Bediya",Hindu,204,105,99,178,92,86,26,13,13
2011,WEST BENGAL,Purba Medinipur,"Bedia,  Bediya",Muslim,8,4,4,0,0,0,8,4,4
2011,WEST BENGAL,Purba Medinipur,"Bedia,  Bediya",Other religions and persuasions,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Purba Medinipur,Bhumij,All religions,"3,997","2,007","1,990","3,719","1,862","1,857",278,145,133
2011,WEST BENGAL,Purba Medinipur,Bhumij,Hindu,"3,989","2,002","1,987","3,714","1,859","1,855",275,143,132
2011,WEST BENGAL,Purba Medinipur,Bhumij,Muslim,3,2,1,3,2,1,0,0,0
2011,WEST BENGAL,Purba Medinipur,Bhumij,Jain,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Purba Medinipur,Bhumij,Other religions and persuasions,2,1,1,0,0,0,2,1,1
2011,WEST BENGAL,Purba Medinipur,Bhumij,Religion not stated,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,Purba Medinipur,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",All religions,95,48,47,83,41,42,12,7,5
2011,WEST BENGAL,Purba Medinipur,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Hindu,82,41,41,82,41,41,0,0,0
2011,WEST BENGAL,Purba Medinipur,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Muslim,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Purba Medinipur,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Buddhist,12,7,5,0,0,0,12,7,5
2011,WEST BENGAL,Purba Medinipur,Birjia,All religions,7,4,3,0,0,0,7,4,3
2011,WEST BENGAL,Purba Medinipur,Birjia,Hindu,7,4,3,0,0,0,7,4,3
2011,WEST BENGAL,Purba Medinipur,Chik Baraik,All religions,14,6,8,11,5,6,3,1,2
2011,WEST BENGAL,Purba Medinipur,Chik Baraik,Hindu,11,5,6,11,5,6,0,0,0
2011,WEST BENGAL,Purba Medinipur,Chik Baraik,Christian,3,1,2,0,0,0,3,1,2
2011,WEST BENGAL,Purba Medinipur,Garo,All religions,6,1,5,0,0,0,6,1,5
2011,WEST BENGAL,Purba Medinipur,Garo,Muslim,6,1,5,0,0,0,6,1,5
2011,WEST BENGAL,Purba Medinipur,Gond,All religions,7,5,2,0,0,0,7,5,2
2011,WEST BENGAL,Purba Medinipur,Gond,Hindu,6,4,2,0,0,0,6,4,2
2011,WEST BENGAL,Purba Medinipur,Gond,Other religions and persuasions,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Purba Medinipur,Hajang,All religions,4,1,3,0,0,0,4,1,3
2011,WEST BENGAL,Purba Medinipur,Hajang,Hindu,4,1,3,0,0,0,4,1,3
2011,WEST BENGAL,Purba Medinipur,Ho,All religions,"1,168",587,581,"1,124",560,564,44,27,17
2011,WEST BENGAL,Purba Medinipur,Ho,Hindu,"1,164",584,580,"1,124",560,564,40,24,16
2011,WEST BENGAL,Purba Medinipur,Ho,Other religions and persuasions,4,3,1,0,0,0,4,3,1
2011,WEST BENGAL,Purba Medinipur,Karmali,All religions,49,29,20,49,29,20,0,0,0
2011,WEST BENGAL,Purba Medinipur,Karmali,Hindu,45,28,17,45,28,17,0,0,0
2011,WEST BENGAL,Purba Medinipur,Karmali,Muslim,4,1,3,4,1,3,0,0,0
