Year,State,District,ST Name,Religion,Persons,Male,Female,Persons (Rural),Male (Rural),Female (Rural),Persons (Urban),Male (Urban),Female (Urban)
"2,001",WEST BENGAL,Haora,Gond,Buddhist,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,Haora,Gorait,All religions,20,12,8,11,8,3,9,4,5
"2,001",WEST BENGAL,Haora,Gorait,Hindu,20,12,8,11,8,3,9,4,5
"2,001",WEST BENGAL,Haora,Hajang,All religions,10,6,4,6,3,3,4,3,1
"2,001",WEST BENGAL,Haora,Hajang,Hindu,10,6,4,6,3,3,4,3,1
"2,001",WEST BENGAL,Haora,Ho,All religions,624,251,373,492,183,309,132,68,64
"2,001",WEST BENGAL,Haora,Ho,Hindu,593,236,357,492,183,309,101,53,48
"2,001",WEST BENGAL,Haora,Ho,Muslim,1,0,1,0,0,0,1,0,1
"2,001",WEST BENGAL,Haora,Ho,Christian,23,11,12,0,0,0,23,11,12
"2,001",WEST BENGAL,Haora,Ho,Other religions and persuasions,7,4,3,0,0,0,7,4,3
"2,001",WEST BENGAL,Haora,Karmali,All religions,34,30,4,19,19,0,15,11,4
"2,001",WEST BENGAL,Haora,Karmali,Hindu,34,30,4,19,19,0,15,11,4
"2,001",WEST BENGAL,Haora,Kharwar,All religions,174,91,83,1,1,0,173,90,83
"2,001",WEST BENGAL,Haora,Kharwar,Hindu,169,90,79,1,1,0,168,89,79
"2,001",WEST BENGAL,Haora,Kharwar,Christian,5,1,4,0,0,0,5,1,4
"2,001",WEST BENGAL,Haora,Khond,All religions,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Haora,Khond,Hindu,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Haora,Kisan,All religions,337,190,147,164,85,79,173,105,68
"2,001",WEST BENGAL,Haora,Kisan,Hindu,337,190,147,164,85,79,173,105,68
"2,001",WEST BENGAL,Haora,Kora,All religions,"2,393","1,232","1,161","1,674",836,838,719,396,323
"2,001",WEST BENGAL,Haora,Kora,Hindu,"2,326","1,196","1,130","1,619",806,813,707,390,317
"2,001",WEST BENGAL,Haora,Kora,Muslim,30,15,15,28,15,13,2,0,2
"2,001",WEST BENGAL,Haora,Kora,Christian,10,6,4,0,0,0,10,6,4
"2,001",WEST BENGAL,Haora,Kora,Sikh,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Haora,Kora,Other religions and persuasions,4,2,2,4,2,2,0,0,0
"2,001",WEST BENGAL,Haora,Kora,Religion not stated,22,12,10,22,12,10,0,0,0
"2,001",WEST BENGAL,Haora,Korwa,All religions,385,187,198,253,128,125,132,59,73
"2,001",WEST BENGAL,Haora,Korwa,Hindu,380,183,197,248,124,124,132,59,73
"2,001",WEST BENGAL,Haora,Korwa,Religion not stated,5,4,1,5,4,1,0,0,0
"2,001",WEST BENGAL,Haora,Lepcha,All religions,32,22,10,0,0,0,32,22,10
"2,001",WEST BENGAL,Haora,Lepcha,Hindu,32,22,10,0,0,0,32,22,10
"2,001",WEST BENGAL,Haora,Lodha etc.,All religions,371,179,192,254,111,143,117,68,49
"2,001",WEST BENGAL,Haora,Lodha etc.,Hindu,344,162,182,254,111,143,90,51,39
"2,001",WEST BENGAL,Haora,Lodha etc.,Muslim,2,1,1,0,0,0,2,1,1
"2,001",WEST BENGAL,Haora,Lodha etc.,Christian,24,15,9,0,0,0,24,15,9
"2,001",WEST BENGAL,Haora,Lodha etc.,Religion not stated,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,Haora,Lohara etc.,All religions,52,30,22,7,3,4,45,27,18
"2,001",WEST BENGAL,Haora,Lohara etc.,Hindu,47,27,20,7,3,4,40,24,16
"2,001",WEST BENGAL,Haora,Lohara etc.,Christian,5,3,2,0,0,0,5,3,2
"2,001",WEST BENGAL,Haora,Magh,All religions,278,151,127,49,25,24,229,126,103
"2,001",WEST BENGAL,Haora,Magh,Hindu,17,11,6,3,2,1,14,9,5
"2,001",WEST BENGAL,Haora,Magh,Muslim,2,1,1,1,1,0,1,0,1
"2,001",WEST BENGAL,Haora,Magh,Buddhist,258,138,120,45,22,23,213,116,97
"2,001",WEST BENGAL,Haora,Magh,Jain,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,Haora,Mahali,All religions,106,44,62,54,18,36,52,26,26
"2,001",WEST BENGAL,Haora,Mahali,Hindu,106,44,62,54,18,36,52,26,26
"2,001",WEST BENGAL,Haora,Mal Pahariya,All religions,215,94,121,0,0,0,215,94,121
"2,001",WEST BENGAL,Haora,Mal Pahariya,Hindu,5,2,3,0,0,0,5,2,3
"2,001",WEST BENGAL,Haora,Mal Pahariya,Muslim,209,92,117,0,0,0,209,92,117
"2,001",WEST BENGAL,Haora,Mal Pahariya,Christian,1,0,1,0,0,0,1,0,1
"2,001",WEST BENGAL,Haora,Mech,All religions,25,14,11,0,0,0,25,14,11
"2,001",WEST BENGAL,Haora,Mech,Hindu,20,10,10,0,0,0,20,10,10
"2,001",WEST BENGAL,Haora,Mech,Christian,5,4,1,0,0,0,5,4,1
"2,001",WEST BENGAL,Haora,Mru,All religions,4,4,0,4,4,0,0,0,0
"2,001",WEST BENGAL,Haora,Mru,Hindu,4,4,0,4,4,0,0,0,0
"2,001",WEST BENGAL,Haora,Munda,All religions,"2,690","1,385","1,305","1,204",582,622,"1,486",803,683
"2,001",WEST BENGAL,Haora,Munda,Hindu,"2,125","1,085","1,040","1,195",575,620,930,510,420
"2,001",WEST BENGAL,Haora,Munda,Muslim,9,5,4,0,0,0,9,5,4
"2,001",WEST BENGAL,Haora,Munda,Christian,530,280,250,7,5,2,523,275,248
"2,001",WEST BENGAL,Haora,Munda,Sikh,2,1,1,0,0,0,2,1,1
"2,001",WEST BENGAL,Haora,Munda,Other religions and persuasions,22,12,10,0,0,0,22,12,10
"2,001",WEST BENGAL,Haora,Munda,Religion not stated,2,2,0,2,2,0,0,0,0
"2,001",WEST BENGAL,Haora,Nagesia,All religions,17,11,6,3,2,1,14,9,5
"2,001",WEST BENGAL,Haora,Nagesia,Hindu,14,10,4,3,2,1,11,8,3
"2,001",WEST BENGAL,Haora,Nagesia,Christian,3,1,2,0,0,0,3,1,2
"2,001",WEST BENGAL,Haora,Oraon,All religions,"2,276","1,197","1,079",452,265,187,"1,824",932,892
"2,001",WEST BENGAL,Haora,Oraon,Hindu,"1,111",592,519,415,247,168,696,345,351
"2,001",WEST BENGAL,Haora,Oraon,Muslim,22,11,11,1,1,0,21,10,11
"2,001",WEST BENGAL,Haora,Oraon,Christian,"1,096",571,525,35,16,19,"1,061",555,506
"2,001",WEST BENGAL,Haora,Oraon,Buddhist,1,0,1,0,0,0,1,0,1
"2,001",WEST BENGAL,Haora,Oraon,Other religions and persuasions,42,21,21,1,1,0,41,20,21
"2,001",WEST BENGAL,Haora,Oraon,Religion not stated,4,2,2,0,0,0,4,2,2
"2,001",WEST BENGAL,Haora,Parhaiya,All religions,13,4,9,1,1,0,12,3,9
"2,001",WEST BENGAL,Haora,Parhaiya,Hindu,13,4,9,1,1,0,12,3,9
"2,001",WEST BENGAL,Haora,Rabha,All religions,48,34,14,0,0,0,48,34,14
"2,001",WEST BENGAL,Haora,Rabha,Hindu,48,34,14,0,0,0,48,34,14
"2,001",WEST BENGAL,Haora,Santal,All religions,"5,765","2,995","2,770","2,708","1,339","1,369","3,057","1,656","1,401"
"2,001",WEST BENGAL,Haora,Santal,Hindu,"4,767","2,457","2,310","2,584","1,277","1,307","2,183","1,180","1,003"
"2,001",WEST BENGAL,Haora,Santal,Muslim,43,18,25,29,9,20,14,9,5
"2,001",WEST BENGAL,Haora,Santal,Christian,364,194,170,3,1,2,361,193,168
"2,001",WEST BENGAL,Haora,Santal,Jain,3,2,1,0,0,0,3,2,1
"2,001",WEST BENGAL,Haora,Santal,Other religions and persuasions,573,314,259,84,45,39,489,269,220
"2,001",WEST BENGAL,Haora,Santal,Religion not stated,15,10,5,8,7,1,7,3,4
"2,001",WEST BENGAL,Haora,Savar,All religions,278,165,113,176,94,82,102,71,31
"2,001",WEST BENGAL,Haora,Savar,Hindu,273,162,111,175,93,82,98,69,29
"2,001",WEST BENGAL,Haora,Savar,Muslim,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Haora,Savar,Christian,4,2,2,0,0,0,4,2,2
"2,001",WEST BENGAL,Haora,Generic Tribes etc.,All religions,"1,391",757,634,476,243,233,915,514,401
"2,001",WEST BENGAL,Haora,Generic Tribes etc.,Hindu,"1,204",655,549,460,233,227,744,422,322
"2,001",WEST BENGAL,Haora,Generic Tribes etc.,Muslim,17,9,8,8,3,5,9,6,3
"2,001",WEST BENGAL,Haora,Generic Tribes etc.,Christian,142,74,68,0,0,0,142,74,68
"2,001",WEST BENGAL,Haora,Generic Tribes etc.,Buddhist,5,4,1,0,0,0,5,4,1
"2,001",WEST BENGAL,Haora,Generic Tribes etc.,Other religions and persuasions,16,8,8,1,0,1,15,8,7
"2,001",WEST BENGAL,Haora,Generic Tribes etc.,Religion not stated,7,7,0,7,7,0,0,0,0
"2,001",WEST BENGAL,Kolkata,All Scheduled Tribes,All religions,"9,810","5,471","4,339",0,0,0,"9,810","5,471","4,339"
"2,001",WEST BENGAL,Kolkata,All Scheduled Tribes,Hindu,"7,881","4,454","3,427",0,0,0,"7,881","4,454","3,427"
"2,001",WEST BENGAL,Kolkata,All Scheduled Tribes,Muslim,155,83,72,0,0,0,155,83,72
"2,001",WEST BENGAL,Kolkata,All Scheduled Tribes,Christian,771,391,380,0,0,0,771,391,380
"2,001",WEST BENGAL,Kolkata,All Scheduled Tribes,Sikh,9,5,4,0,0,0,9,5,4
"2,001",WEST BENGAL,Kolkata,All Scheduled Tribes,Buddhist,816,430,386,0,0,0,816,430,386
"2,001",WEST BENGAL,Kolkata,All Scheduled Tribes,Jain,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,Kolkata,All Scheduled Tribes,Other religions and persuasions,170,104,66,0,0,0,170,104,66
"2,001",WEST BENGAL,Kolkata,All Scheduled Tribes,Religion not stated,7,3,4,0,0,0,7,3,4
"2,001",WEST BENGAL,Kolkata,Asur,All religions,27,15,12,0,0,0,27,15,12
"2,001",WEST BENGAL,Kolkata,Asur,Hindu,14,8,6,0,0,0,14,8,6
"2,001",WEST BENGAL,Kolkata,Asur,Other religions and persuasions,13,7,6,0,0,0,13,7,6
"2,001",WEST BENGAL,Kolkata,Baiga,All religions,24,14,10,0,0,0,24,14,10
"2,001",WEST BENGAL,Kolkata,Baiga,Hindu,24,14,10,0,0,0,24,14,10
"2,001",WEST BENGAL,Kolkata,Bedia etc.,All religions,109,62,47,0,0,0,109,62,47
"2,001",WEST BENGAL,Kolkata,Bedia etc.,Hindu,107,61,46,0,0,0,107,61,46
"2,001",WEST BENGAL,Kolkata,Bedia etc.,Muslim,2,1,1,0,0,0,2,1,1
"2,001",WEST BENGAL,Kolkata,Bhumij,All religions,146,80,66,0,0,0,146,80,66
"2,001",WEST BENGAL,Kolkata,Bhumij,Hindu,142,78,64,0,0,0,142,78,64
"2,001",WEST BENGAL,Kolkata,Bhumij,Other religions and persuasions,4,2,2,0,0,0,4,2,2
"2,001",WEST BENGAL,Kolkata,Bhutia etc.,All religions,93,52,41,0,0,0,93,52,41
"2,001",WEST BENGAL,Kolkata,Bhutia etc.,Hindu,33,17,16,0,0,0,33,17,16
"2,001",WEST BENGAL,Kolkata,Bhutia etc.,Buddhist,60,35,25,0,0,0,60,35,25
"2,001",WEST BENGAL,Kolkata,Birhor,All religions,4,2,2,0,0,0,4,2,2
"2,001",WEST BENGAL,Kolkata,Birhor,Hindu,4,2,2,0,0,0,4,2,2
"2,001",WEST BENGAL,Kolkata,Birjia,All religions,3,2,1,0,0,0,3,2,1
"2,001",WEST BENGAL,Kolkata,Birjia,Hindu,3,2,1,0,0,0,3,2,1
"2,001",WEST BENGAL,Kolkata,Chakma,All religions,5,2,3,0,0,0,5,2,3
"2,001",WEST BENGAL,Kolkata,Chakma,Hindu,1,0,1,0,0,0,1,0,1
"2,001",WEST BENGAL,Kolkata,Chakma,Buddhist,4,2,2,0,0,0,4,2,2
"2,001",WEST BENGAL,Kolkata,Chero,All religions,124,63,61,0,0,0,124,63,61
"2,001",WEST BENGAL,Kolkata,Chero,Hindu,124,63,61,0,0,0,124,63,61
"2,001",WEST BENGAL,Kolkata,Chik Baraik,All religions,42,27,15,0,0,0,42,27,15
"2,001",WEST BENGAL,Kolkata,Chik Baraik,Hindu,37,24,13,0,0,0,37,24,13
"2,001",WEST BENGAL,Kolkata,Chik Baraik,Christian,5,3,2,0,0,0,5,3,2
"2,001",WEST BENGAL,Kolkata,Garo,All religions,28,13,15,0,0,0,28,13,15
"2,001",WEST BENGAL,Kolkata,Garo,Hindu,20,7,13,0,0,0,20,7,13
"2,001",WEST BENGAL,Kolkata,Garo,Muslim,3,3,0,0,0,0,3,3,0
"2,001",WEST BENGAL,Kolkata,Garo,Christian,5,3,2,0,0,0,5,3,2
"2,001",WEST BENGAL,Kolkata,Gond,All religions,631,393,238,0,0,0,631,393,238
"2,001",WEST BENGAL,Kolkata,Gond,Hindu,626,390,236,0,0,0,626,390,236
"2,001",WEST BENGAL,Kolkata,Gond,Christian,5,3,2,0,0,0,5,3,2
"2,001",WEST BENGAL,Kolkata,Gorait,All religions,29,13,16,0,0,0,29,13,16
"2,001",WEST BENGAL,Kolkata,Gorait,Hindu,29,13,16,0,0,0,29,13,16
"2,001",WEST BENGAL,Kolkata,Hajang,All religions,11,7,4,0,0,0,11,7,4
"2,001",WEST BENGAL,Kolkata,Hajang,Hindu,11,7,4,0,0,0,11,7,4
"2,001",WEST BENGAL,Kolkata,Ho,All religions,73,42,31,0,0,0,73,42,31
"2,001",WEST BENGAL,Kolkata,Ho,Hindu,58,34,24,0,0,0,58,34,24
"2,001",WEST BENGAL,Kolkata,Ho,Muslim,2,1,1,0,0,0,2,1,1
"2,001",WEST BENGAL,Kolkata,Ho,Christian,5,3,2,0,0,0,5,3,2
"2,001",WEST BENGAL,Kolkata,Ho,Buddhist,4,2,2,0,0,0,4,2,2
"2,001",WEST BENGAL,Kolkata,Ho,Other religions and persuasions,4,2,2,0,0,0,4,2,2
"2,001",WEST BENGAL,Kolkata,Karmali,All religions,6,5,1,0,0,0,6,5,1
"2,001",WEST BENGAL,Kolkata,Karmali,Hindu,6,5,1,0,0,0,6,5,1
"2,001",WEST BENGAL,Kolkata,Kharwar,All religions,314,178,136,0,0,0,314,178,136
"2,001",WEST BENGAL,Kolkata,Kharwar,Hindu,314,178,136,0,0,0,314,178,136
"2,001",WEST BENGAL,Kolkata,Khond,All religions,14,10,4,0,0,0,14,10,4
"2,001",WEST BENGAL,Kolkata,Khond,Hindu,14,10,4,0,0,0,14,10,4
"2,001",WEST BENGAL,Kolkata,Kisan,All religions,149,93,56,0,0,0,149,93,56
"2,001",WEST BENGAL,Kolkata,Kisan,Hindu,136,83,53,0,0,0,136,83,53
"2,001",WEST BENGAL,Kolkata,Kisan,Muslim,11,9,2,0,0,0,11,9,2
"2,001",WEST BENGAL,Kolkata,Kisan,Christian,2,1,1,0,0,0,2,1,1
"2,001",WEST BENGAL,Kolkata,Kora,All religions,178,96,82,0,0,0,178,96,82
"2,001",WEST BENGAL,Kolkata,Kora,Hindu,178,96,82,0,0,0,178,96,82
"2,001",WEST BENGAL,Kolkata,Korwa,All religions,43,22,21,0,0,0,43,22,21
"2,001",WEST BENGAL,Kolkata,Korwa,Hindu,43,22,21,0,0,0,43,22,21
"2,001",WEST BENGAL,Kolkata,Lepcha,All religions,58,29,29,0,0,0,58,29,29
"2,001",WEST BENGAL,Kolkata,Lepcha,Hindu,21,11,10,0,0,0,21,11,10
"2,001",WEST BENGAL,Kolkata,Lepcha,Christian,12,7,5,0,0,0,12,7,5
"2,001",WEST BENGAL,Kolkata,Lepcha,Buddhist,25,11,14,0,0,0,25,11,14
"2,001",WEST BENGAL,Kolkata,Lodha etc.,All religions,116,59,57,0,0,0,116,59,57
"2,001",WEST BENGAL,Kolkata,Lodha etc.,Hindu,79,38,41,0,0,0,79,38,41
"2,001",WEST BENGAL,Kolkata,Lodha etc.,Muslim,7,6,1,0,0,0,7,6,1
"2,001",WEST BENGAL,Kolkata,Lodha etc.,Christian,30,15,15,0,0,0,30,15,15
"2,001",WEST BENGAL,Kolkata,Lohara etc.,All religions,20,10,10,0,0,0,20,10,10
"2,001",WEST BENGAL,Kolkata,Lohara etc.,Hindu,20,10,10,0,0,0,20,10,10
"2,001",WEST BENGAL,Kolkata,Magh,All religions,778,396,382,0,0,0,778,396,382
"2,001",WEST BENGAL,Kolkata,Magh,Hindu,141,67,74,0,0,0,141,67,74
"2,001",WEST BENGAL,Kolkata,Magh,Muslim,2,0,2,0,0,0,2,0,2
"2,001",WEST BENGAL,Kolkata,Magh,Buddhist,635,329,306,0,0,0,635,329,306
"2,001",WEST BENGAL,Kolkata,Mahali,All religions,473,239,234,0,0,0,473,239,234
"2,001",WEST BENGAL,Kolkata,Mahali,Hindu,458,230,228,0,0,0,458,230,228
"2,001",WEST BENGAL,Kolkata,Mahali,Muslim,11,7,4,0,0,0,11,7,4
"2,001",WEST BENGAL,Kolkata,Mahali,Christian,4,2,2,0,0,0,4,2,2
"2,001",WEST BENGAL,Kolkata,Mahli,All religions,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,Kolkata,Mahli,Hindu,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,Kolkata,Mal Pahariya,All religions,24,13,11,0,0,0,24,13,11
"2,001",WEST BENGAL,Kolkata,Mal Pahariya,Hindu,12,7,5,0,0,0,12,7,5
"2,001",WEST BENGAL,Kolkata,Mal Pahariya,Buddhist,12,6,6,0,0,0,12,6,6
"2,001",WEST BENGAL,Kolkata,Mech,All religions,41,20,21,0,0,0,41,20,21
"2,001",WEST BENGAL,Kolkata,Mech,Hindu,25,13,12,0,0,0,25,13,12
"2,001",WEST BENGAL,Kolkata,Mech,Muslim,4,2,2,0,0,0,4,2,2
"2,001",WEST BENGAL,Kolkata,Mech,Christian,12,5,7,0,0,0,12,5,7
"2,001",WEST BENGAL,Kolkata,Mru,All religions,5,4,1,0,0,0,5,4,1
"2,001",WEST BENGAL,Kolkata,Mru,Hindu,5,4,1,0,0,0,5,4,1
"2,001",WEST BENGAL,Kolkata,Munda,All religions,848,443,405,0,0,0,848,443,405
"2,001",WEST BENGAL,Kolkata,Munda,Hindu,724,378,346,0,0,0,724,378,346
"2,001",WEST BENGAL,Kolkata,Munda,Muslim,5,2,3,0,0,0,5,2,3
"2,001",WEST BENGAL,Kolkata,Munda,Christian,112,60,52,0,0,0,112,60,52
"2,001",WEST BENGAL,Kolkata,Munda,Sikh,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,Kolkata,Munda,Buddhist,1,0,1,0,0,0,1,0,1
"2,001",WEST BENGAL,Kolkata,Munda,Other religions and persuasions,4,1,3,0,0,0,4,1,3
"2,001",WEST BENGAL,Kolkata,Munda,Religion not stated,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,Kolkata,Nagesia,All religions,28,14,14,0,0,0,28,14,14
"2,001",WEST BENGAL,Kolkata,Nagesia,Hindu,27,13,14,0,0,0,27,13,14
"2,001",WEST BENGAL,Kolkata,Nagesia,Christian,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,Kolkata,Oraon,All religions,"1,351",698,653,0,0,0,"1,351",698,653
"2,001",WEST BENGAL,Kolkata,Oraon,Hindu,"1,016",532,484,0,0,0,"1,016",532,484
"2,001",WEST BENGAL,Kolkata,Oraon,Muslim,29,12,17,0,0,0,29,12,17
"2,001",WEST BENGAL,Kolkata,Oraon,Christian,298,151,147,0,0,0,298,151,147
"2,001",WEST BENGAL,Kolkata,Oraon,Sikh,3,0,3,0,0,0,3,0,3
"2,001",WEST BENGAL,Kolkata,Oraon,Other religions and persuasions,5,3,2,0,0,0,5,3,2
"2,001",WEST BENGAL,Kolkata,Parhaiya,All religions,7,3,4,0,0,0,7,3,4
"2,001",WEST BENGAL,Kolkata,Parhaiya,Hindu,7,3,4,0,0,0,7,3,4
"2,001",WEST BENGAL,Kolkata,Rabha,All religions,3,2,1,0,0,0,3,2,1
"2,001",WEST BENGAL,Kolkata,Rabha,Hindu,3,2,1,0,0,0,3,2,1
"2,001",WEST BENGAL,Kolkata,Santal,All religions,"1,967","1,245",722,0,0,0,"1,967","1,245",722
"2,001",WEST BENGAL,Kolkata,Santal,Hindu,"1,664","1,073",591,0,0,0,"1,664","1,073",591
"2,001",WEST BENGAL,Kolkata,Santal,Muslim,18,11,7,0,0,0,18,11,7
"2,001",WEST BENGAL,Kolkata,Santal,Christian,171,89,82,0,0,0,171,89,82
"2,001",WEST BENGAL,Kolkata,Santal,Other religions and persuasions,108,70,38,0,0,0,108,70,38
"2,001",WEST BENGAL,Kolkata,Santal,Religion not stated,6,2,4,0,0,0,6,2,4
"2,001",WEST BENGAL,Kolkata,Sauria Paharia,All religions,13,9,4,0,0,0,13,9,4
"2,001",WEST BENGAL,Kolkata,Sauria Paharia,Hindu,13,9,4,0,0,0,13,9,4
"2,001",WEST BENGAL,Kolkata,Savar,All religions,35,23,12,0,0,0,35,23,12
"2,001",WEST BENGAL,Kolkata,Savar,Hindu,28,16,12,0,0,0,28,16,12
"2,001",WEST BENGAL,Kolkata,Savar,Muslim,7,7,0,0,0,0,7,7,0
"2,001",WEST BENGAL,Kolkata,Generic Tribes etc.,All religions,"1,989","1,072",917,0,0,0,"1,989","1,072",917
"2,001",WEST BENGAL,Kolkata,Generic Tribes etc.,Hindu,"1,713",933,780,0,0,0,"1,713",933,780
"2,001",WEST BENGAL,Kolkata,Generic Tribes etc.,Muslim,54,22,32,0,0,0,54,22,32
"2,001",WEST BENGAL,Kolkata,Generic Tribes etc.,Christian,109,48,61,0,0,0,109,48,61
"2,001",WEST BENGAL,Kolkata,Generic Tribes etc.,Sikh,5,4,1,0,0,0,5,4,1
"2,001",WEST BENGAL,Kolkata,Generic Tribes etc.,Buddhist,75,45,30,0,0,0,75,45,30
"2,001",WEST BENGAL,Kolkata,Generic Tribes etc.,Jain,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,Kolkata,Generic Tribes etc.,Other religions and persuasions,32,19,13,0,0,0,32,19,13
"2,001",WEST BENGAL,South Twenty Four Parganas,All Scheduled Tribes,All religions,"84,766","43,101","41,665","79,208","40,236","38,972","5,558","2,865","2,693"
"2,001",WEST BENGAL,South Twenty Four Parganas,All Scheduled Tribes,Hindu,"82,466","41,903","40,563","78,132","39,673","38,459","4,334","2,230","2,104"
"2,001",WEST BENGAL,South Twenty Four Parganas,All Scheduled Tribes,Muslim,409,213,196,361,188,173,48,25,23
"2,001",WEST BENGAL,South Twenty Four Parganas,All Scheduled Tribes,Christian,170,95,75,99,60,39,71,35,36
"2,001",WEST BENGAL,South Twenty Four Parganas,All Scheduled Tribes,Sikh,13,5,8,5,2,3,8,3,5
"2,001",WEST BENGAL,South Twenty Four Parganas,All Scheduled Tribes,Buddhist,917,475,442,11,7,4,906,468,438
"2,001",WEST BENGAL,South Twenty Four Parganas,All Scheduled Tribes,Jain,2,2,0,0,0,0,2,2,0
"2,001",WEST BENGAL,South Twenty Four Parganas,All Scheduled Tribes,Other religions and persuasions,640,327,313,468,234,234,172,93,79
"2,001",WEST BENGAL,South Twenty Four Parganas,All Scheduled Tribes,Religion not stated,149,81,68,132,72,60,17,9,8
"2,001",WEST BENGAL,South Twenty Four Parganas,Asur,All religions,11,8,3,11,8,3,0,0,0
"2,001",WEST BENGAL,South Twenty Four Parganas,Asur,Hindu,11,8,3,11,8,3,0,0,0
"2,001",WEST BENGAL,South Twenty Four Parganas,Baiga,All religions,49,26,23,23,11,12,26,15,11
"2,001",WEST BENGAL,South Twenty Four Parganas,Baiga,Hindu,49,26,23,23,11,12,26,15,11
"2,001",WEST BENGAL,South Twenty Four Parganas,Bedia etc.,All religions,"6,701","3,419","3,282","6,628","3,379","3,249",73,40,33
"2,001",WEST BENGAL,South Twenty Four Parganas,Bedia etc.,Hindu,"6,556","3,340","3,216","6,483","3,300","3,183",73,40,33
"2,001",WEST BENGAL,South Twenty Four Parganas,Bedia etc.,Muslim,18,11,7,18,11,7,0,0,0
"2,001",WEST BENGAL,South Twenty Four Parganas,Bedia etc.,Other religions and persuasions,127,68,59,127,68,59,0,0,0
"2,001",WEST BENGAL,South Twenty Four Parganas,Bhumij,All religions,"20,215","10,289","9,926","20,055","10,209","9,846",160,80,80
"2,001",WEST BENGAL,South Twenty Four Parganas,Bhumij,Hindu,"19,888","10,124","9,764","19,728","10,044","9,684",160,80,80
"2,001",WEST BENGAL,South Twenty Four Parganas,Bhumij,Muslim,147,78,69,147,78,69,0,0,0
"2,001",WEST BENGAL,South Twenty Four Parganas,Bhumij,Christian,2,1,1,2,1,1,0,0,0
"2,001",WEST BENGAL,South Twenty Four Parganas,Bhumij,Other religions and persuasions,176,85,91,176,85,91,0,0,0
"2,001",WEST BENGAL,South Twenty Four Parganas,Bhumij,Religion not stated,2,1,1,2,1,1,0,0,0
"2,001",WEST BENGAL,South Twenty Four Parganas,Bhutia etc.,All religions,59,26,33,41,16,25,18,10,8
"2,001",WEST BENGAL,South Twenty Four Parganas,Bhutia etc.,Hindu,44,18,26,37,14,23,7,4,3
"2,001",WEST BENGAL,South Twenty Four Parganas,Bhutia etc.,Buddhist,15,8,7,4,2,2,11,6,5
"2,001",WEST BENGAL,South Twenty Four Parganas,Birhor,All religions,21,13,8,21,13,8,0,0,0
"2,001",WEST BENGAL,South Twenty Four Parganas,Birhor,Hindu,21,13,8,21,13,8,0,0,0
"2,001",WEST BENGAL,South Twenty Four Parganas,Birjia,All religions,260,140,120,33,17,16,227,123,104
"2,001",WEST BENGAL,South Twenty Four Parganas,Birjia,Hindu,260,140,120,33,17,16,227,123,104
"2,001",WEST BENGAL,South Twenty Four Parganas,Chakma,All religions,9,4,5,4,2,2,5,2,3
"2,001",WEST BENGAL,South Twenty Four Parganas,Chakma,Hindu,6,3,3,4,2,2,2,1,1
"2,001",WEST BENGAL,South Twenty Four Parganas,Chakma,Muslim,1,0,1,0,0,0,1,0,1
"2,001",WEST BENGAL,South Twenty Four Parganas,Chakma,Christian,2,1,1,0,0,0,2,1,1
"2,001",WEST BENGAL,South Twenty Four Parganas,Chero,All religions,28,14,14,21,12,9,7,2,5
"2,001",WEST BENGAL,South Twenty Four Parganas,Chero,Hindu,26,13,13,21,12,9,5,1,4
"2,001",WEST BENGAL,South Twenty Four Parganas,Chero,Muslim,2,1,1,0,0,0,2,1,1
"2,001",WEST BENGAL,South Twenty Four Parganas,Chik Baraik,All religions,101,52,49,83,45,38,18,7,11
"2,001",WEST BENGAL,South Twenty Four Parganas,Chik Baraik,Hindu,101,52,49,83,45,38,18,7,11
"2,001",WEST BENGAL,South Twenty Four Parganas,Garo,All religions,64,36,28,7,4,3,57,32,25
"2,001",WEST BENGAL,South Twenty Four Parganas,Garo,Hindu,64,36,28,7,4,3,57,32,25
"2,001",WEST BENGAL,South Twenty Four Parganas,Gond,All religions,414,214,200,371,190,181,43,24,19
"2,001",WEST BENGAL,South Twenty Four Parganas,Gond,Hindu,413,213,200,371,190,181,42,23,19
"2,001",WEST BENGAL,South Twenty Four Parganas,Gond,Christian,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,South Twenty Four Parganas,Gorait,All religions,30,18,12,0,0,0,30,18,12
"2,001",WEST BENGAL,South Twenty Four Parganas,Gorait,Hindu,30,18,12,0,0,0,30,18,12
"2,001",WEST BENGAL,South Twenty Four Parganas,Hajang,All religions,22,18,4,5,3,2,17,15,2
